city,state_id,state_name,lat,lng
White Castle,LA,Louisiana,30.1611,-91.1495
Clare,LA,Louisiana,31.3255,-93.6046
Haynesville,LA,Louisiana,32.9667,-93.1376
Blanchard,LA,Louisiana,32.6091,-93.8841
Westwego,LA,Louisiana,29.9058,-90.1434
Gilark,LA,Louisiana,32.6388,-93.3096
Bayou Cane,LA,Louisiana,29.6243,-90.7510
Grayson,LA,Louisiana,32.0492,-92.1116
Gullett,LA,Louisiana,30.7146,-90.5065
Walters,LA,Louisiana,31.5474,-91.9960
Baldwin,LA,Louisiana,29.8388,-91.5522
Fort Jesup,LA,Louisiana,31.6118,-93.4077
Lutcher,LA,Louisiana,30.0646,-90.7124
Harvey,LA,Louisiana,29.8871,-90.0664
Robert,LA,Louisiana,30.5063,-90.3409
Collinston,LA,Louisiana,32.6893,-91.8718
Richmond,LA,Louisiana,32.3884,-91.1804
Long Bridge,LA,Louisiana,31.0141,-92.0185
Bryceland,LA,Louisiana,32.4485,-92.9924
Vidalia,LA,Louisiana,31.5668,-91.4405
Clarks,LA,Louisiana,32.0288,-92.1408
Lena,LA,Louisiana,31.4607,-92.7707
Bayou Goula,LA,Louisiana,30.2105,-91.1765
Vernon,LA,Louisiana,32.3888,-92.5715
Lafitte,LA,Louisiana,29.6957,-90.0995
Brownsville,LA,Louisiana,32.4884,-92.1618
Sicily Island,LA,Louisiana,31.8492,-91.6599
Junction City,LA,Louisiana,33.0073,-92.7224
Cheneyville,LA,Louisiana,31.0110,-92.2900
Bernice,LA,Louisiana,32.8276,-92.6584
Ossun,LA,Louisiana,30.2834,-92.1070
Glencoe,LA,Louisiana,29.8113,-91.6705
Oretta,LA,Louisiana,30.5290,-93.4391
Sheltons,LA,Louisiana,32.8293,-91.9074
Eva,LA,Louisiana,31.4291,-91.7876
Old Jefferson,LA,Louisiana,30.3776,-91.0060
Zachary,LA,Louisiana,30.6654,-91.1607
Forbing,LA,Louisiana,32.3927,-93.7274
Hagewood,LA,Louisiana,31.7152,-93.2152
Hayes,LA,Louisiana,30.1112,-92.9236
Wyatt,LA,Louisiana,32.1554,-92.7032
Warnerton,LA,Louisiana,30.9902,-90.1831
Crowley,LA,Louisiana,30.2174,-92.3752
Ragley,LA,Louisiana,30.5127,-93.2324
Mound,LA,Louisiana,32.3330,-91.0241
Jordan Hill,LA,Louisiana,31.8591,-92.5156
Sulphur,LA,Louisiana,30.2304,-93.3556
Haile,LA,Louisiana,32.8310,-92.1462
Monterey,LA,Louisiana,31.4436,-91.7191
Edgefield,LA,Louisiana,32.0501,-93.3360
Fifth Ward,LA,Louisiana,31.1207,-92.1584
Tullos,LA,Louisiana,31.8188,-92.3292
Bunkie,LA,Louisiana,30.9540,-92.1884
Bush,LA,Louisiana,30.6088,-89.9001
Bienville,LA,Louisiana,32.3618,-92.9788
Retreat,LA,Louisiana,30.9721,-91.4851
Alsen,LA,Louisiana,30.5713,-91.2043
Jena,LA,Louisiana,31.6914,-92.1298
Wilmer,LA,Louisiana,30.8141,-90.3626
New Era,LA,Louisiana,31.3671,-91.8273
Mount Hermon,LA,Louisiana,30.9602,-90.2959
Oxford,LA,Louisiana,31.9235,-93.6280
Bonita,LA,Louisiana,32.9206,-91.6751
Calhoun,LA,Louisiana,32.5153,-92.3539
Laurel Grove,LA,Louisiana,29.8238,-90.8790
Lacombe,LA,Louisiana,30.3141,-89.9310
Pioneer,LA,Louisiana,32.7381,-91.4381
Starks,LA,Louisiana,30.3105,-93.6667
Effie,LA,Louisiana,31.2160,-92.1557
Golden Meadow,LA,Louisiana,29.3876,-90.2739
Killona,LA,Louisiana,29.9983,-90.4853
Noble,LA,Louisiana,31.6899,-93.6832
Bayou Sorrel,LA,Louisiana,30.1619,-91.3357
Phoenix,LA,Louisiana,29.6460,-89.9398
Roy,LA,Louisiana,32.2240,-93.1521
Welsh,LA,Louisiana,30.2355,-92.8135
Jarreau,LA,Louisiana,30.6207,-91.4509
Belle Rose,LA,Louisiana,30.0421,-91.0498
Kentwood,LA,Louisiana,30.9339,-90.5152
Gardner,LA,Louisiana,31.2696,-92.6929
Bordelonville,LA,Louisiana,31.1011,-91.9005
Pierre Part,LA,Louisiana,29.9555,-91.2074
Youngsville,LA,Louisiana,30.0960,-91.9961
Houma,LA,Louisiana,29.5799,-90.7058
Summerville,LA,Louisiana,31.7554,-92.1624
Cedar Grove,LA,Louisiana,29.7949,-90.0223
Buhler,LA,Louisiana,30.3330,-93.3621
Marthaville,LA,Louisiana,31.7388,-93.3966
Loranger,LA,Louisiana,30.6357,-90.3981
Zwolle,LA,Louisiana,31.6398,-93.6412
Riverton,LA,Louisiana,32.1607,-92.0962
Ponchatoula,LA,Louisiana,30.4404,-90.4428
Point Blue,LA,Louisiana,30.6271,-92.3024
Calcasieu,LA,Louisiana,31.0896,-92.7115
Epps,LA,Louisiana,32.6038,-91.4814
Juanita,LA,Louisiana,30.6185,-93.4252
Sorrel,LA,Louisiana,29.8879,-91.6226
Ventress,LA,Louisiana,30.6824,-91.4248
Summerfield,LA,Louisiana,32.9126,-92.8293
Martin,LA,Louisiana,32.0983,-93.2193
Kelly,LA,Louisiana,31.9807,-92.1768
Haaswood,LA,Louisiana,30.3288,-89.7445
Wheeling,LA,Louisiana,31.7463,-92.8393
Frogmore,LA,Louisiana,31.6032,-91.6704
Edgerly,LA,Louisiana,30.2327,-93.5060
Keithville,LA,Louisiana,32.3332,-93.8363
Grand Point,LA,Louisiana,30.0451,-90.7488
Poydras,LA,Louisiana,29.8625,-89.8877
Alsatia,LA,Louisiana,32.6129,-91.1823
Felixville,LA,Louisiana,30.9424,-90.8768
Goldonna,LA,Louisiana,32.0193,-92.9162
Monroe,LA,Louisiana,32.5184,-92.0775
Carencro,LA,Louisiana,30.3115,-92.0385
Wilson,LA,Louisiana,30.9236,-91.1090
Sugartown,LA,Louisiana,30.8401,-93.0124
Jay,LA,Louisiana,29.5952,-90.4684
Gonzales,LA,Louisiana,30.2130,-90.9234
Ruston,LA,Louisiana,32.5329,-92.6364
Montgomery,LA,Louisiana,31.6677,-92.8877
Covington,LA,Louisiana,30.4808,-90.1125
Evangeline,LA,Louisiana,30.2624,-92.5707
Marrero,LA,Louisiana,29.8854,-90.1138
Jonesville,LA,Louisiana,31.6238,-91.8300
Swartz,LA,Louisiana,32.5809,-91.9869
Hall Summit,LA,Louisiana,32.1768,-93.3055
Marco,LA,Louisiana,31.5093,-92.7649
Romeville,LA,Louisiana,30.0676,-90.8341
Mount Lebanon,LA,Louisiana,32.5053,-93.0499
Serena,LA,Louisiana,31.4405,-91.8640
Clayton,LA,Louisiana,31.7226,-91.5373
Cypress,LA,Louisiana,31.6054,-93.0388
Delhi,LA,Louisiana,32.4529,-91.4900
Monticello,LA,Louisiana,30.4881,-91.0448
Chackbay,LA,Louisiana,29.8817,-90.7742
Cullen,LA,Louisiana,32.9699,-93.4464
Hamburg,LA,Louisiana,31.0307,-91.9315
Jonesboro,LA,Louisiana,32.2348,-92.7098
Millikin,LA,Louisiana,32.9618,-91.2259
Longville,LA,Louisiana,30.6089,-93.2283
Forest Hill,LA,Louisiana,31.0478,-92.5241
Rogers,LA,Louisiana,31.5324,-92.2251
Dry Prong,LA,Louisiana,31.5806,-92.5305
Raceland,LA,Louisiana,29.7282,-90.6362
Turkey Creek,LA,Louisiana,30.8732,-92.4170
Grand Ecore,LA,Louisiana,31.8157,-93.0849
Natalbany,LA,Louisiana,30.5486,-90.4848
Greenwood,LA,Louisiana,32.4360,-93.9636
Haughton,LA,Louisiana,32.5271,-93.5042
Woodworth,LA,Louisiana,31.1653,-92.5100
Loreauville,LA,Louisiana,30.0601,-91.7378
Supreme,LA,Louisiana,29.8604,-90.9955
Olla,LA,Louisiana,31.8981,-92.2404
Belle Terre,LA,Louisiana,30.0696,-91.0159
Montpelier,LA,Louisiana,30.6823,-90.6545
Baskin,LA,Louisiana,32.2591,-91.7473
Bancroft,LA,Louisiana,30.5652,-93.6855
Lake Providence,LA,Louisiana,32.8133,-91.1825
Stanley,LA,Louisiana,31.9608,-93.8995
North Hodge,LA,Louisiana,32.2845,-92.7171
Flournoy,LA,Louisiana,32.4493,-93.9002
Maringouin,LA,Louisiana,30.4908,-91.5187
Gretna,LA,Louisiana,29.9100,-90.0516
Zona,LA,Louisiana,30.7482,-90.0812
Elton,LA,Louisiana,30.4812,-92.6976
Flatwoods,LA,Louisiana,31.4027,-92.8682
Washington,LA,Louisiana,30.6150,-92.0594
Hodge,LA,Louisiana,32.2719,-92.7303
Mansura,LA,Louisiana,31.0665,-92.0524
Ferriday,LA,Louisiana,31.6343,-91.5562
Jefferson,LA,Louisiana,29.9610,-90.1553
River Ridge,LA,Louisiana,29.9593,-90.2202
Jamestown,LA,Louisiana,32.3397,-93.2064
Leonville,LA,Louisiana,30.4661,-91.9811
Evergreen,LA,Louisiana,30.9527,-92.1052
Arabi,LA,Louisiana,29.9554,-89.9984
Funston,LA,Louisiana,32.0499,-93.9691
Bosco,LA,Louisiana,32.2902,-92.0890
Weldon,LA,Louisiana,32.8596,-92.7254
Bolivar,LA,Louisiana,30.8691,-90.3948
Erwinville,LA,Louisiana,30.5428,-91.3913
McNary,LA,Louisiana,30.9895,-92.5794
Welcome,LA,Louisiana,30.0474,-90.8823
Mira,LA,Louisiana,32.9421,-93.8891
Oberlin,LA,Louisiana,30.6070,-92.7724
Melder,LA,Louisiana,31.1052,-92.6365
Lake Arthur,LA,Louisiana,30.0795,-92.6773
Avondale,LA,Louisiana,29.9072,-90.1933
Chatham,LA,Louisiana,32.3094,-92.4522
Arnaudville,LA,Louisiana,30.4021,-91.9320
Boothville,LA,Louisiana,29.3330,-89.4052
Pineville,LA,Louisiana,31.3414,-92.4096
Percle,LA,Louisiana,29.8685,-91.0118
Chauvin,LA,Louisiana,29.4455,-90.5940
Extension,LA,Louisiana,31.9707,-91.8060
Estelle,LA,Louisiana,29.8438,-90.1006
Des Allemands,LA,Louisiana,29.8162,-90.4746
Reddell,LA,Louisiana,30.6687,-92.4268
Saint Francisville,LA,Louisiana,30.7851,-91.3787
Fenton,LA,Louisiana,30.3638,-92.9164
Centerville,LA,Louisiana,29.7597,-91.4284
Clinton,LA,Louisiana,30.8614,-91.0150
Evans,LA,Louisiana,30.9891,-93.5021
Point,LA,Louisiana,32.6610,-92.2776
Pitkin,LA,Louisiana,30.9344,-92.9267
Tendal,LA,Louisiana,32.4324,-91.3668
Frierson,LA,Louisiana,32.2486,-93.6895
Pine Grove,LA,Louisiana,30.7099,-90.7540
Mimosa Park,LA,Louisiana,29.9063,-90.3562
Paradis,LA,Louisiana,29.8680,-90.4398
Hico,LA,Louisiana,32.7449,-92.7138
Carville,LA,Louisiana,30.2174,-91.0962
Darnell,LA,Louisiana,32.6776,-91.4532
Verret,LA,Louisiana,29.8619,-89.7798
Norco,LA,Louisiana,29.9986,-90.4036
Derry,LA,Louisiana,31.5341,-92.9477
Ellsworth,LA,Louisiana,29.6733,-90.8151
Start,LA,Louisiana,32.4902,-91.8650
Pine Prairie,LA,Louisiana,30.7818,-92.4223
Innis,LA,Louisiana,30.8780,-91.6807
Frenier,LA,Louisiana,30.1077,-90.4268
Gilbert,LA,Louisiana,32.0507,-91.6567
Geismar,LA,Louisiana,30.2044,-91.0226
Diamond,LA,Louisiana,29.5355,-89.7620
Lebeau,LA,Louisiana,30.7313,-91.9771
Morse,LA,Louisiana,30.1221,-92.4984
New Roads,LA,Louisiana,30.6959,-91.4537
Springville,LA,Louisiana,30.4355,-90.6831
Shenandoah,LA,Louisiana,30.4019,-91.0020
Lettsworth,LA,Louisiana,30.9335,-91.7048
Many,LA,Louisiana,31.5663,-93.4777
Delta,LA,Louisiana,32.3220,-90.9414
Varnado,LA,Louisiana,30.8953,-89.8319
Whiteville,LA,Louisiana,30.7883,-92.1476
Meaux,LA,Louisiana,30.0208,-92.1826
Dunbarton,LA,Louisiana,31.7268,-91.6587
Catahoula,LA,Louisiana,30.2126,-91.7126
Shreveport,LA,Louisiana,32.4659,-93.7959
New Sarpy,LA,Louisiana,29.9810,-90.3829
Slidell,LA,Louisiana,30.2881,-89.7828
Westdale,LA,Louisiana,32.1649,-93.4799
Searcy,LA,Louisiana,31.7052,-92.2282
Delcambre,LA,Louisiana,29.9515,-91.9916
Enterprise,LA,Louisiana,31.9032,-91.8832
Concession,LA,Louisiana,29.8310,-90.0040
Ansley,LA,Louisiana,32.3957,-92.6929
Hutton,LA,Louisiana,31.3305,-93.0324
Maxie,LA,Louisiana,30.3252,-92.4079
Winnfield,LA,Louisiana,31.9240,-92.6425
Grosse Tete,LA,Louisiana,30.4157,-91.4376
Red Chute,LA,Louisiana,32.5732,-93.6059
New Orleans,LA,Louisiana,30.0687,-89.9288
Eastwood,LA,Louisiana,32.5606,-93.5625
Saint Gabriel,LA,Louisiana,30.2536,-91.1013
Plain Dealing,LA,Louisiana,32.9074,-93.6992
Cocodrie,LA,Louisiana,29.2469,-90.6615
Wallace Ridge,LA,Louisiana,31.6849,-91.8321
Crown Point,LA,Louisiana,29.7722,-90.0854
Toro,LA,Louisiana,31.2805,-93.5441
Gibsland,LA,Louisiana,32.5395,-93.0541
Westminster,LA,Louisiana,30.4080,-91.0906
Waggaman,LA,Louisiana,29.9373,-90.2354
Eden Isle,LA,Louisiana,30.2279,-89.7987
Edgard,LA,Louisiana,30.0362,-90.5460
Danville,LA,Louisiana,32.2290,-92.8479
Krotz Springs,LA,Louisiana,30.5323,-91.7518
Yscloskey,LA,Louisiana,29.8419,-89.6884
Brusly,LA,Louisiana,30.3943,-91.2517
Pointe à la Hache,LA,Louisiana,29.5737,-89.7808
Patterson,LA,Louisiana,29.6909,-91.3096
Natchitoches,LA,Louisiana,31.7317,-93.0978
Waterproof,LA,Louisiana,31.8072,-91.3861
Goldman,LA,Louisiana,31.8285,-91.3807
Slaughter,LA,Louisiana,30.7219,-91.1393
Mer Rouge,LA,Louisiana,32.7767,-91.7949
Addis,LA,Louisiana,30.3652,-91.2659
Saint James,LA,Louisiana,30.0185,-90.8513
Jones,LA,Louisiana,32.9676,-91.6482
Perryville,LA,Louisiana,32.7079,-92.0054
Gorum,LA,Louisiana,31.4330,-92.9435
Ravenswood,LA,Louisiana,30.6721,-91.6896
Knight,LA,Louisiana,30.9155,-93.4485
Benton,LA,Louisiana,32.6906,-93.7400
Manifest,LA,Louisiana,31.7102,-91.9621
Dodson,LA,Louisiana,32.0808,-92.6587
Vienna Bend,LA,Louisiana,31.7372,-93.0343
Banks Springs,LA,Louisiana,32.0764,-92.0850
Lafayette,LA,Louisiana,30.2097,-92.0314
Natchez,LA,Louisiana,31.6743,-93.0456
Burr Ferry,LA,Louisiana,31.0663,-93.4960
Lindsay,LA,Louisiana,30.7177,-91.2179
Sherburne,LA,Louisiana,30.5149,-91.7190
Brownsfield,LA,Louisiana,30.5467,-91.1225
Kingston,LA,Louisiana,32.1843,-93.7110
Cankton,LA,Louisiana,30.3455,-92.1130
Bayou Corne,LA,Louisiana,30.0159,-91.1528
English Turn,LA,Louisiana,29.8755,-89.9651
Newellton,LA,Louisiana,32.0724,-91.2389
Sunset,LA,Louisiana,30.4083,-92.0640
Crescent,LA,Louisiana,30.2405,-91.2864
West Monroe,LA,Louisiana,32.5121,-92.1513
Sikes,LA,Louisiana,32.0790,-92.4863
Sibley,LA,Louisiana,32.5423,-93.2947
Iberville,LA,Louisiana,30.2960,-91.1168
Harahan,LA,Louisiana,29.9374,-90.2031
Lecompte,LA,Louisiana,31.0881,-92.3999
Hammond,LA,Louisiana,30.5059,-90.4561
Bayou Chicot,LA,Louisiana,30.8171,-92.3510
Union,LA,Louisiana,30.0917,-90.8844
Springhill,LA,Louisiana,33.0019,-93.4613
Erath,LA,Louisiana,29.9587,-92.0371
Anandale,LA,Louisiana,31.2552,-92.4540
Schriever,LA,Louisiana,29.7334,-90.8310
Shell Beach,LA,Louisiana,29.8533,-89.6795
Alden Bridge,LA,Louisiana,32.7751,-93.7202
Independence,LA,Louisiana,30.6361,-90.5056
Henderson,LA,Louisiana,30.3163,-91.7995
Ridgecrest,LA,Louisiana,31.6018,-91.5305
Terrytown,LA,Louisiana,29.9016,-90.0280
North Highlands,LA,Louisiana,32.5693,-93.7899
Dunn,LA,Louisiana,32.4643,-91.5785
Gramercy,LA,Louisiana,30.0610,-90.6929
Pearl River,LA,Louisiana,30.3687,-89.7495
Fred,LA,Louisiana,30.6488,-91.1054
Lillie,LA,Louisiana,32.9221,-92.6614
Arlington,LA,Louisiana,30.3882,-91.1718
Grambling,LA,Louisiana,32.5276,-92.7124
Fisher,LA,Louisiana,31.4934,-93.4597
Gillis,LA,Louisiana,30.3769,-93.1999
Saint Rose,LA,Louisiana,29.9649,-90.3088
Homer,LA,Louisiana,32.7930,-93.0582
Happy Jack,LA,Louisiana,29.5219,-89.7337
Dubach,LA,Louisiana,32.7020,-92.6575
Oakville,LA,Louisiana,29.7830,-90.0265
Stella,LA,Louisiana,29.8194,-89.9959
Antrim,LA,Louisiana,32.8774,-93.7052
Abita Springs,LA,Louisiana,30.4765,-90.0293
Saint Benedict,LA,Louisiana,30.5269,-90.1126
Oak Grove,LA,Louisiana,32.8619,-91.3911
Midway,LA,Louisiana,31.6788,-92.1493
Gilliam,LA,Louisiana,32.8290,-93.8433
Paulina,LA,Louisiana,30.0351,-90.7226
Westlake,LA,Louisiana,30.2604,-93.2635
Sugar Creek,LA,Louisiana,32.6682,-92.8868
Charenton,LA,Louisiana,29.8685,-91.5388
Folsom,LA,Louisiana,30.6304,-90.1946
Livonia,LA,Louisiana,30.5623,-91.5502
Marion,LA,Louisiana,32.8997,-92.2405
Darlington,LA,Louisiana,30.8780,-90.7815
Allen,LA,Louisiana,31.8354,-93.2885
Bellwood,LA,Louisiana,31.5274,-93.2054
Caspiana,LA,Louisiana,32.2890,-93.5563
Palmetto,LA,Louisiana,30.7177,-91.9082
Jackson,LA,Louisiana,30.8346,-91.2080
Grant,LA,Louisiana,30.7885,-92.9485
Donner,LA,Louisiana,29.6958,-90.9443
Franklinton,LA,Louisiana,30.8479,-90.1459
Mermentau,LA,Louisiana,30.1874,-92.5840
Point Place,LA,Louisiana,31.6881,-93.0245
Davant,LA,Louisiana,29.6085,-89.8484
Talisheek,LA,Louisiana,30.5327,-89.8767
Tickfaw,LA,Louisiana,30.5770,-90.4871
Woodside,LA,Louisiana,30.8432,-91.8201
Saint Clair,LA,Louisiana,29.8699,-89.9690
Vinton,LA,Louisiana,30.1957,-93.5818
Rayne,LA,Louisiana,30.2403,-92.2668
Lisbon,LA,Louisiana,32.7893,-92.8672
Terry,LA,Louisiana,32.9296,-91.3487
Gurley,LA,Louisiana,30.8693,-91.1340
Minden,LA,Louisiana,32.6187,-93.2762
Bayou Vista,LA,Louisiana,29.6912,-91.2672
Kenner,LA,Louisiana,30.0109,-90.2549
Central,LA,Louisiana,30.5593,-91.0369
Acme,LA,Louisiana,31.2857,-91.8204
Belle Chasse,LA,Louisiana,29.8472,-90.0069
Saint Martinville,LA,Louisiana,30.1264,-91.8319
Stonewall,LA,Louisiana,32.2716,-93.8099
Archibald,LA,Louisiana,32.3490,-91.7773
Couchwood,LA,Louisiana,32.7588,-93.3910
Kisatchie,LA,Louisiana,31.4157,-93.1743
Lawtell,LA,Louisiana,30.5127,-92.1832
Presquille,LA,Louisiana,29.5586,-90.6385
Meeker,LA,Louisiana,31.0566,-92.3807
Cecilia,LA,Louisiana,30.3368,-91.8476
Hathaway,LA,Louisiana,30.3496,-92.6715
Sorrento,LA,Louisiana,30.1828,-90.8674
Port Vincent,LA,Louisiana,30.3384,-90.8423
DeQuincy,LA,Louisiana,30.4490,-93.4455
Basile,LA,Louisiana,30.4855,-92.6010
Logansport,LA,Louisiana,31.9755,-93.9934
Luling,LA,Louisiana,29.9008,-90.3524
Avery Island,LA,Louisiana,29.9035,-91.9104
Marksville,LA,Louisiana,31.1245,-92.0652
Lake End,LA,Louisiana,31.9216,-93.3049
Montz,LA,Louisiana,30.0168,-90.4634
Modeste,LA,Louisiana,30.1710,-91.0148
Carlisle,LA,Louisiana,29.6869,-89.9623
Rayville,LA,Louisiana,32.4707,-91.7576
Brownlee,LA,Louisiana,32.5757,-93.7266
Eunice,LA,Louisiana,30.4904,-92.4191
Nebo,LA,Louisiana,31.5888,-92.1418
Fairbanks,LA,Louisiana,32.6443,-92.0365
Bogalusa,LA,Louisiana,30.7812,-89.8633
Dry Creek,LA,Louisiana,30.6691,-93.0454
Fordoche,LA,Louisiana,30.5940,-91.6179
Forest,LA,Louisiana,32.7924,-91.4125
Plettenberg,LA,Louisiana,30.8780,-91.4923
Temple,LA,Louisiana,31.2782,-92.9554
Goosport,LA,Louisiana,30.2569,-93.1804
Clarence,LA,Louisiana,31.8198,-93.0290
Cottonport,LA,Louisiana,30.9892,-92.0509
Labadieville,LA,Louisiana,29.8247,-90.9525
Liddieville,LA,Louisiana,32.1357,-91.8457
Lee Bayou,LA,Louisiana,31.7632,-91.5604
Heflin,LA,Louisiana,32.4565,-93.2683
Cotton Valley,LA,Louisiana,32.8135,-93.4228
Thibodaux,LA,Louisiana,29.7942,-90.8164
Hessmer,LA,Louisiana,31.0534,-92.1214
Claiborne,LA,Louisiana,32.5379,-92.1980
Benson,LA,Louisiana,31.8663,-93.6938
Flora,LA,Louisiana,31.6124,-93.0977
Princeton,LA,Louisiana,32.5893,-93.5152
Vick,LA,Louisiana,31.2302,-92.1057
Amite,LA,Louisiana,30.7266,-90.5090
Boyce,LA,Louisiana,31.3905,-92.6699
Fluker,LA,Louisiana,30.8216,-90.5109
Ethel,LA,Louisiana,30.7913,-91.1307
Dubberly,LA,Louisiana,32.5413,-93.2373
Duson,LA,Louisiana,30.2361,-92.1922
Ringgold,LA,Louisiana,32.3261,-93.2837
Napoleonville,LA,Louisiana,29.9384,-91.0263
Church Point,LA,Louisiana,30.4037,-92.2145
Dixie Inn,LA,Louisiana,32.5970,-93.3313
Downsville,LA,Louisiana,32.6264,-92.4129
Bolinger,LA,Louisiana,32.9443,-93.6977
French Settlement,LA,Louisiana,30.3159,-90.8033
Saint Joseph,LA,Louisiana,31.9202,-91.2401
Choctaw,LA,Louisiana,29.8457,-90.7233
Killian,LA,Louisiana,30.3530,-90.5795
Angie,LA,Louisiana,30.9633,-89.8177
Hopedale,LA,Louisiana,29.8205,-89.6567
Eros,LA,Louisiana,32.3926,-92.4239
Venice,LA,Louisiana,29.2875,-89.3637
Elba,LA,Louisiana,30.7555,-91.7640
Reserve,LA,Louisiana,30.0741,-90.5557
Theriot,LA,Louisiana,29.4613,-90.7515
Prairieville,LA,Louisiana,30.3151,-90.9571
Wardville,LA,Louisiana,32.8749,-91.9051
Athens,LA,Louisiana,32.6513,-93.0254
Carlyss,LA,Louisiana,30.1779,-93.3704
Plaucheville,LA,Louisiana,30.9647,-91.9837
Otis,LA,Louisiana,31.2155,-92.7279
Southdown,LA,Louisiana,29.5869,-90.7390
Moss Bluff,LA,Louisiana,30.3039,-93.2051
North Vacherie,LA,Louisiana,30.0047,-90.7110
Bains,LA,Louisiana,30.8307,-91.3868
Plaquemine,LA,Louisiana,30.2834,-91.2429
Iota,LA,Louisiana,30.3260,-92.4956
Georgetown,LA,Louisiana,31.7597,-92.3821
Iowa,LA,Louisiana,30.2393,-93.0128
Jefferson Island,LA,Louisiana,29.9727,-91.9757
Zimmerman,LA,Louisiana,31.4157,-92.7029
Ville Platte,LA,Louisiana,30.6901,-92.2745
Toca,LA,Louisiana,29.8666,-89.8365
Barataria,LA,Louisiana,29.7092,-90.1217
Grand Lake,LA,Louisiana,30.0308,-93.2721
Garden City,LA,Louisiana,29.7655,-91.4657
Wisner,LA,Louisiana,31.9804,-91.6551
Amelia,LA,Louisiana,29.6646,-91.1072
Provencal,LA,Louisiana,31.6547,-93.1999
Goudeau,LA,Louisiana,30.8719,-92.0143
DeRidder,LA,Louisiana,30.8467,-93.2931
Hicks,LA,Louisiana,31.1849,-93.0160
Violet,LA,Louisiana,29.8962,-89.8920
Wakefield,LA,Louisiana,30.8893,-91.3501
Lockport,LA,Louisiana,29.6418,-90.5376
Ashland,LA,Louisiana,32.1164,-93.1171
New Llano,LA,Louisiana,31.0975,-93.2768
Mitchell,LA,Louisiana,31.7910,-93.6280
Bastrop,LA,Louisiana,32.7749,-91.9058
Carmel,LA,Louisiana,32.0874,-93.6207
Archie,LA,Louisiana,31.5799,-91.9674
Pelican,LA,Louisiana,31.8824,-93.5860
Neame,LA,Louisiana,30.9746,-93.2818
Coteau Holmes,LA,Louisiana,30.1299,-91.7262
Evelyn,LA,Louisiana,31.9879,-93.4432
Caplis,LA,Louisiana,32.3971,-93.6096
Alton,LA,Louisiana,30.3307,-89.7620
Perkins,LA,Louisiana,30.3933,-93.4118
Hornbeck,LA,Louisiana,31.3265,-93.3960
Vacherie,LA,Louisiana,30.0110,-90.7195
Madisonville,LA,Louisiana,30.4006,-90.1656
Roanoke,LA,Louisiana,30.2355,-92.7481
Albany,LA,Louisiana,30.5026,-90.5848
Meraux,LA,Louisiana,29.9284,-89.9180
Convent,LA,Louisiana,30.0132,-90.8232
Mansfield,LA,Louisiana,32.0355,-93.7004
Spearsville,LA,Louisiana,32.9339,-92.6022
Winnsboro,LA,Louisiana,32.1651,-91.7210
Chalmette,LA,Louisiana,29.9438,-89.9657
Willow Glen,LA,Louisiana,31.2466,-92.4324
Branch,LA,Louisiana,30.3480,-92.2771
Deville,LA,Louisiana,31.3398,-92.1389
Shelburn,LA,Louisiana,32.8843,-91.2257
Weeks,LA,Louisiana,29.8077,-91.8071
Cut Off,LA,Louisiana,29.5164,-90.3291
Vivian,LA,Louisiana,32.8713,-93.9863
Seymourville,LA,Louisiana,30.2774,-91.2237
Chestnut,LA,Louisiana,32.0568,-93.0163
Richwood,LA,Louisiana,32.4486,-92.0774
Lamourie,LA,Louisiana,31.1319,-92.4118
Simmesport,LA,Louisiana,30.9805,-91.8143
Coushatta,LA,Louisiana,32.0256,-93.3406
Verda,LA,Louisiana,31.6999,-92.7729
Sondheimer,LA,Louisiana,32.5501,-91.1759
Harmon,LA,Louisiana,32.0660,-93.4305
Alto,LA,Louisiana,32.3576,-91.8599
Woodmere,LA,Louisiana,29.8493,-90.0751
Mamou,LA,Louisiana,30.6349,-92.4179
Grand Chenier,LA,Louisiana,29.7669,-92.9751
Fullerton,LA,Louisiana,30.9932,-92.9821
Sicard,LA,Louisiana,32.5265,-92.0415
Tannehill,LA,Louisiana,31.9979,-92.6551
Moreauville,LA,Louisiana,31.0342,-91.9818
Smoke Bend,LA,Louisiana,30.1085,-91.0204
Prien,LA,Louisiana,30.1596,-93.2608
Brusly Landing,LA,Louisiana,30.3877,-91.2373
Alexandria,LA,Louisiana,31.2923,-92.4700
Hosston,LA,Louisiana,32.8849,-93.8820
Saint Joe,LA,Louisiana,30.3446,-89.7562
Broussard,LA,Louisiana,30.1394,-91.9539
Glenmora,LA,Louisiana,30.9733,-92.5824
Belmont,LA,Louisiana,31.7182,-93.5082
Echo,LA,Louisiana,31.1102,-92.2418
Garyville,LA,Louisiana,30.0688,-90.6285
McManus,LA,Louisiana,30.8343,-91.1362
Tioga,LA,Louisiana,31.3871,-92.4257
Boutte,LA,Louisiana,29.8825,-90.3936
Elmwood,LA,Louisiana,29.9554,-90.1879
Rock Hill,LA,Louisiana,31.4427,-92.5695
Perry,LA,Louisiana,29.9485,-92.1571
Florien,LA,Louisiana,31.4480,-93.4583
Sligo,LA,Louisiana,32.4510,-93.5816
Sun,LA,Louisiana,30.6500,-89.9058
Greensburg,LA,Louisiana,30.8300,-90.6698
Woodlawn,LA,Louisiana,30.2930,-92.9585
Kinder,LA,Louisiana,30.4835,-92.8508
Kilbourne,LA,Louisiana,32.9971,-91.3139
